p_peds,n_comp,p_waste,c_PI,bl_hiv,bl_sep,bl_hcv,bl_hbv,bl_syp,bl_mal,bl_ftr,p_clin_hiv,p_clin_sep,p_clin_hcv,p_clin_hbv,p_clin_syp,p_clin_mal,p_clin_ftr,rred_hiv,rred_sep,rred_hcv,rred_hbv,rred_syp,rred_mal,rred_ftr
0.178819737404388,171438.809175717,0.122050907252414,43.5182389136416,0.000912923315736483,0.154967843049958,0.0060122516143028,0.0114297490382602,0.000432352220626052,0.259238944786808,0.0317230382916395,0.981528133512801,0.336023636245307,1,0.463206219776062,0.42257976778819,0.138607566832578,1,7.35224628856904,19.334354619921,14.7340389889894,10.6420437925055,15.8760893421971,10.159952643285,1.50319641737675
0.180722417670346,165878.286842874,0.126209074606551,43.0398869701744,0.000472600670191139,0.134838185337893,0.00737657787831092,0.00539897039474148,0.000649142793625524,0.229836479460926,0.0243187395843191,0.946641042281247,0.469046992825495,1,0.427575945581132,0.707624960676979,0.166456586021677,1,12.3707336013178,11.67609201665,7.32074773743119,7.58692599553351,15.6529285536404,1.35934287216706,2.16780524873485
0.181603552539098,159946.785022243,0.056390937114849,44.0340311971046,0.00110313573378457,0.169027111320486,0.00508063119452474,0.0115867174550407,0.000475903223636734,0.212559769246776,0.0373169878114445,0.986477255354286,0.505864176971469,1,0.463287729563464,0.879032196508934,0.192340269473203,1,9.90808042199136,21.3885171846275,11.9283208858119,6.63530355239469,16.9198827743723,5.96343847246482,1.02888191539422
0.170341281448337,144227.705893966,0.0822010681206216,50.9665648165667,0.0013508570534725,0.152711592248111,0.00775695052657568,0.00853139951119698,0.000682589092581637,0.288892112930768,0.0292505681665289,0.977791014847755,0.391342523277601,1,0.413867107049494,0.753351972426683,0.152607853725359,1,7.56704258496814,15.3034491073448,14.6227746954189,6.3843431444335,11.8859682292926,6.91038886082594,1.17880397908678
0.187384206775616,139458.59281277,0.0918525730071215,48.6961940884816,0.0018651564406953,0.141167989105705,0.00327432373097986,0.00342050047201726,0.00072473626235157,0.283890720196697,0.0336326978546787,0.979348246028644,0.342126441160253,1,0.478754177072941,0.610508343643682,0.212924780808129,1,11.6851565125199,25.7862779144434,11.380142809703,8.9654105881906,23.1110163199544,2.88450090306819,1.1054020775657
0.182407722150947,170719.885233222,0.0391179578981622,51.9307866142472,0.000736272150336704,0.160807185483749,0.00312382608922647,0.00808426257826965,0.000753277965783428,0.265514411588326,0.0240680082532095,0.95893478786423,0.247627319463296,1,0.417770229652243,0.539713058005498,0.162969274331764,1,8.47517698231909,25.6792208763376,16.7443273264635,5.98831660362841,22.8391514398568,3.23330331071538,2.40305167194907
0.227197996082704,143152.240486107,0.115793322781868,43.187796144262,0.000554129926699395,0.13882254151972,0.00697389907902048,0.00332485927864945,0.000615471544536038,0.23612543150772,0.0398030803217891,0.739368848663843,0.403517494718398,1,0.484588937360775,0.616149639195271,0.304375327286543,1,10.5093378921299,29.8597915525326,10.7533709502529,8.54072610060357,18.5822643855099,7.33277200005414,1.51300511941039
0.218340599439747,136068.751857586,0.118363367549399,40.618196346913,0.000819391484894869,0.169721317945224,0.00270029234241467,0.015394616011068,0.000713915633170539,0.243505662809983,0.0530633924171648,0.97008043504335,0.242228901142672,1,0.411831067534716,0.912582136491782,0.227170463218465,1,8.31931750746853,30.7457555934353,12.7118908635962,10.3665949057479,17.9528505057563,3.03295806964608,1.92655006191981
0.173400699510774,178300.421484203,0.0869042005927425,46.1127008209262,0.00143975993827393,0.127733371743152,0.0051376000403975,0.00767862098215264,0.000790913612409557,0.255760898733673,0.0321106524491616,0.850497562833789,0.440346754616208,1,0.586291196069891,0.504317279397796,0.201920130426332,1,6.63777498769991,26.6793350131542,9.17353912721569,15.5933395329753,24.0257894351213,4.66256908492182,1.52550796989852
0.21928969208732,156548.680065467,0.114891761610702,43.1733090828691,0.000844594494374151,0.151718163263709,0.00236570422669154,0.00857698793731777,0.000571089183022059,0.248345493600855,0.0294520726315993,0.889372331591521,0.317105429528644,1,0.502156463529691,0.564039313058353,0.146726059106956,1,9.0292812054996,23.5892329086895,9.05398997057834,6.32309816131777,12.4551564282548,3.54918922356616,2.00561627893704
0.200928350661716,147184.702554168,0.118458138319521,46.3195395781835,0.00222731757333841,0.129350731105461,0.00435886930359162,0.00992064983691987,0.000595841374112004,0.228145530299959,0.0511240308625873,0.782269156935222,0.486218528989819,1,0.427307920865024,0.461540566013091,0.221467813916135,1,13.9357904851363,21.9259308107333,13.0485651023321,12.0202779910104,14.7106312355894,9.29722442197427,1.37577386810773
0.215655957741275,155675.708320893,0.0639346889509588,43.0458312372534,0.00154899588679073,0.162103688488567,0.00733389142400174,0.0119655936244165,0.000565257328194432,0.250802560904577,0.0452892439612884,0.952533391487749,0.191439183912121,1,0.437482399092719,0.263495845867343,0.153622271194623,1,6.74946581991017,25.7609648465449,9.61227208795445,8.63139950146291,26.3879290980453,9.14164912623728,2.06145474917961
0.192861926475578,156186.93476254,0.114346315243822,45.942803269522,0.00269843020995136,0.160365748408724,0.00516352903259756,0.00926468733826613,0.000629488819417844,0.27141735386638,0.0398364562722934,0.958380565814129,0.233229918182168,1,0.4923995099633,0.776214777877675,0.139105606132955,1,6.58049458805412,31.3252763345164,8.74490842744731,8.20484426515207,25.0558815739245,3.55557475115132,1.3167109217328
0.191643612809682,152778.500012544,0.0998917968129902,50.5664200866703,0.00159345353985804,0.129364165973071,0.00379477770623035,0.009045935448037,0.000546434485206336,0.245912080349614,0.038859290452773,0.895601550807897,0.605272389643777,1,0.428662199602003,0.765846245762706,0.180468894128476,1,12.5040867658044,19.598932326293,7.05561762297625,6.43140680480984,32.4813567029548,5.98559238403799,2.0258036317734
0.203135961505441,155814.652612643,0.11639679727562,43.2876485340519,0.00129702635672911,0.159153083772498,0.00658915858470735,0.00508766203126811,0.000625555478514043,0.267163660084574,0.0476561549216641,0.990018264090278,0.383643200708318,1,0.49048253820522,0.60487333979681,0.130356472190021,1,7.05913330000249,26.0400327556143,7.74851568966601,8.05844598443206,15.3645368215082,3.47525438615163,1.85121920427894
0.19183405773064,159463.046641097,0.102524523591961,52.0137385475748,0.00139921649835503,0.201360454142356,0.00758431719682377,0.0112491465962353,0.000754950966640955,0.27382997257128,0.0308329475468951,0.914716836280373,0.405553964537075,1,0.494837559145979,0.588768038283151,0.192433559376186,1,12.9128991336312,23.4649379756842,9.64291698219702,14.8388548206059,21.8383929749968,8.32047789025941,2.035081890849
0.204506888752993,146429.747880636,0.107808809051483,41.7429443166311,0.000515473846387883,0.158630885439421,0.00769513350382958,0.00629130741451177,0.000467175639131929,0.263300248597235,0.0280750245974533,0.889210408746127,0.278468079264844,1,0.400299748794479,0.766573270371784,0.230190989341536,1,7.25958042391621,30.8467725105885,10.2068991150229,10.6587231193185,27.3121728317963,6.15273672800134,1.06755870204892
0.188587088041896,182341.561614239,0.11276034476343,47.8738071485847,0.00129397851667254,0.1307798679895,0.0043410064956589,0.0137337664074598,0.000616359881540665,0.220360228070477,0.0307835948198928,0.927926746402884,0.232493452393291,1,0.474625717848578,0.836964901229826,0.199168910168325,1,8.3306154716439,28.2760242573494,7.28758833776083,10.1041970603163,22.2743490014073,2.3461186757083,1.6503107936852
0.189807259943734,146893.154677638,0.118256067984757,51.2610495438263,0.000871079283797455,0.130983747535056,0.0058253583175868,0.00951825671855838,0.000720633336199938,0.234346299251789,0.037933185749494,0.950222175635485,0.210349122738644,1,0.463930423002973,0.207394407514133,0.266727288580022,1,8.90345163964615,26.9282286003585,11.3666689294214,11.9537703584113,28.7342240156816,4.69478532907134,2.00071557068408
0.197523989308874,156808.395658996,0.106059026473204,53.1977071768069,0.00115331306106495,0.141601938409239,0.00485756040910705,0.00788318614064898,0.00069488126886703,0.260224438152121,0.0401250101927013,0.94912169782744,0.375664468239126,1,0.423837553312874,0.6815364153777,0.181364392923518,1,8.14688630286699,22.6264239952247,7.65185376971054,11.7328737080683,12.9687989257446,5.03068487716436,2.2568660275173
0.177908026309215,184422.265405183,0.040074232419668,49.8107482621009,0.000452884532712906,0.138242934229008,0.00540255729553419,0.0120341341280201,0.000607809252470442,0.259689614756885,0.0398260365115744,0.920546578436388,0.293719645344741,1,0.444324847276252,0.665537380641939,0.152007211578896,1,7.95298662072934,24.5531394238477,8.53577985966323,7.67366900561493,15.0167382484052,2.88574801897908,2.06954975027354
0.165335292851345,165211.153085261,0.0997166224254575,51.3650231637802,0.00124244072211075,0.146163205814959,0.00434213230710415,0.00550413927020758,0.000627570933103178,0.265999030798859,0.0340216723359381,0.953617807449264,0.532212746269133,1,0.420734113490212,0.83395673899677,0.21927952068384,1,11.6449378083844,26.8133973312407,7.4095832465603,14.2372276318031,14.1494063745671,3.20435797793187,1.51183080601655
0.204761013453144,143020.177474583,0.116915977679596,39.3829628630332,0.000623490110620419,0.167520059865538,0.00852914634473147,0.0145803620901191,0.000607137589935955,0.230303102776818,0.0399477254995622,0.960357735951011,0.612274856961278,1,0.534277198996383,0.322923508293961,0.189892725621746,1,6.49484622188224,23.261038284334,12.5135757459608,9.31729729230041,26.6469325137225,6.27578252742335,1.66776519698778
0.192068528119911,156784.968395202,0.0847966945078864,42.061364190007,0.000731175093443612,0.143522531144668,0.00661972195703882,0.0135248703690636,0.000724442662046677,0.273739567486951,0.0287211786298591,0.925746633914207,0.593976941739134,1,0.516513409452016,0.426369188510691,0.136112402204296,1,10.4784809678081,23.1290873394327,8.07453800857648,8.63049034156708,18.0364572175021,7.17486161801179,1.02115463611918
0.176998430395115,171826.834768907,0.141458716896564,52.4496192608909,0.000674930476057678,0.159988526922072,0.00666726684524397,0.00872296803876741,0.000654214026625816,0.238987105658745,0.040700169994695,0.984068875368632,0.526760476056252,1,0.443794936918851,0.541783455448975,0.153619428183806,1,9.54701315411161,23.0328882989716,8.23347907181373,9.27076976405512,15.6578453887188,2.92306571380397,1.65174378637958
0.155919346983959,163616.982038487,0.0761510947882867,38.651858367299,0.00230496861406025,0.116418580965413,0.00592269728568061,0.00483006875429883,0.000650209802322875,0.266197820864229,0.0381834299836951,0.90563845868699,0.266903110814347,1,0.582483530438885,0.757033901715759,0.233021560825545,1,10.7220976149502,23.698661958575,7.464680670668,13.3046950804992,18.6077039468113,2.70605981878295,1.62402259047414
0.200205140966196,177994.087063127,0.0682449816855803,43.0490615707598,0.000526572582820261,0.184440108259079,0.00366641166191546,0.0101008111540624,0.000735084196753526,0.221077110128852,0.0311823752533429,0.744293937562405,0.175534435494941,1,0.43740987250421,0.584085085849604,0.134386054243477,1,6.55332908121199,17.8234821358008,7.65623545004315,8.72305206341612,16.2746869855376,4.17493683347563,1.50636930521921
0.167433830147129,151438.862465736,0.101447237774233,48.1552168454659,0.00212431347925768,0.136917230678856,0.00372994719543967,0.0167156894730851,0.000709962506914769,0.242574824813831,0.0332384253570404,0.992430119616774,0.285844273719347,1,0.45621418481963,0.627030835187612,0.185606435769887,1,16.5879617482671,23.6168249729302,6.2826057902535,7.04262476979969,30.3912125893076,4.93477112668256,1.41896409580655
0.169541385003351,173159.021020354,0.123487540543786,46.1954980462315,0.000514743852969063,0.146343588674763,0.00632777028582848,0.0117714506420024,0.000842638119724746,0.223422407568094,0.0466141556872159,0.922612382943509,0.611721871251391,1,0.585550877168861,0.461969371283373,0.239789779053196,1,7.27261785559673,19.116476924933,9.5898803346345,11.6334788228431,31.2472075745381,8.44083616130303,1.73841048687172
0.158704905716691,153005.09571254,0.136772129310571,48.7467373400559,0.000537388408115356,0.182130162587817,0.00474663375753292,0.00818929578099256,0.000485857312352091,0.274792455551856,0.0470917107069678,0.999311989348252,0.67501882578028,1,0.531999678632158,0.853711206559697,0.108875302914829,1,13.8926850292915,28.1163690157089,15.365350036063,8.18033576826264,27.6003783064686,2.91661521142655,1.13241663146962
0.199297249337266,153711.239919241,0.0598007483951019,47.2883432910428,0.00224992633844903,0.1203973334961,0.00331032967836739,0.00719450289607358,0.000434435057949709,0.249390888550428,0.0349836202317182,0.875804815483067,0.557998289582981,1,0.474432316786581,0.817094032051483,0.162397702647643,1,7.50864256590924,33.213180504975,11.6559131589411,9.42476935142218,15.8066299332347,12.2844567705137,1.16004467287215
0.167659308944386,157979.66134399,0.0466065284282906,49.0366240741944,0.00171438511606943,0.126175636632022,0.00183569281895883,0.00934544991817246,0.000785224278463719,0.253453088391778,0.0317582703062143,0.930665512564176,0.138284606076029,1,0.435312183554077,0.705030330998464,0.110993085695693,1,10.1067095465794,21.5299593706057,12.0537733279347,9.91656302169502,22.3185324232196,11.5895768585059,2.02205941005598
0.181603331331891,143517.668713766,0.138406467825795,43.8579208566785,0.000970900386899184,0.152087869706081,0.00276411232986593,0.00419083629701886,0.000747919807014373,0.242892686101072,0.0356562214389448,0.804705954722759,0.493152053986784,1,0.405067326609619,0.5590181929727,0.122306226911704,1,12.8164192587978,29.1741369491391,14.0990650896529,17.4320539079367,17.3210792214687,8.62165146996813,1.63106009930959
0.173090991394715,155865.468282778,0.0615642766804987,40.2205471598335,0.00112943484000111,0.151411218671527,0.00635443206627554,0.0127995063229931,0.000577330417137398,0.265678351330219,0.0494457149763193,0.976697895722882,0.611369158085102,1,0.552956464797805,0.649916307772388,0.158305469500712,1,8.14524836825977,20.5570632658162,7.78311533773202,5.3226196468898,21.8471858317012,5.12099344842112,1.63257344945308
0.243603980736311,162000.515411006,0.108736208764957,46.947260174317,0.00136854091673196,0.146418032436991,0.00321245937760458,0.00485802133024324,0.000619233678880084,0.234693751565517,0.036059603126336,0.925999256138581,0.220862334681064,1,0.43270600812626,0.710672553866857,0.120178155448509,1,7.2172007262148,34.0836406845977,15.8196605334374,8.89420281341161,17.4696971517823,3.71849929507307,1.83047798208226
0.181707869292194,162300.434241138,0.121406849936595,49.5035561323944,0.00164860141627732,0.14833256728136,0.00358003992799944,0.0160209342507377,0.000653663696037202,0.225600044311688,0.0445280211994672,0.729262959346705,0.421951170252332,1,0.50557951949706,0.250724677800037,0.177729759468161,1,10.4476421380847,29.2532335697847,14.7165319811297,5.99233155160543,26.9349835296068,6.47732177686128,1.37769421305023
0.185776181277295,150808.966235719,0.0757939409345718,50.0868049291532,0.000676026716449965,0.144582283934958,0.00664109772798972,0.0139510458756291,0.000510410459013314,0.282856743612596,0.0379590309288293,0.824772304597819,0.468018746574106,1,0.429119981276571,0.576003795339416,0.164943923550054,1,8.43829340192124,29.4823178772774,9.15912207800838,7.34004521897999,13.8835098431988,7.58220368150184,1.6769565952846
0.192012292324362,170151.275410755,0.153105317940019,47.6254703242993,0.000796119405355872,0.18495015531452,0.00249031174516121,0.0106325713056247,0.000703416806121716,0.246553134708983,0.0367443125963214,0.883333166298548,0.431741361668664,1,0.482997567718863,0.358915075310587,0.143796945688151,1,10.506379770997,19.5472546519709,12.031172216004,9.29177409366849,16.2628647565836,10.4111499434997,1.58801073215142
0.181238455244543,169860.742370517,0.10234840336863,47.278284372902,0.000972322638884493,0.18099102067546,0.00600917224521862,0.010601666334373,0.000766963043121955,0.264735558559238,0.0326785033494112,0.989803018986515,0.401026586379481,1,0.55417201744715,0.560983823049381,0.217145588328584,1,9.30370331801184,25.6292916316107,8.13952797417965,10.9606149688467,16.0736441634583,5.80132438642318,1.37364168932224
0.211759618342094,161769.310336858,0.0577504907148855,40.9874782452385,0.00136574063277428,0.13081299242241,0.00511006707655703,0.0118011305417535,0.000701397449798223,0.249610892942588,0.0334007900150164,0.972531380172011,0.355740357322387,1,0.443457939634346,0.672940812629385,0.163016815210262,1,8.7880927020989,17.9953760212001,14.9757834545324,11.4987750638173,13.0740983057098,11.3623494044785,1.37638915011625
0.193655444641778,153363.859268186,0.0972813359057887,41.999414909709,0.000409268087355288,0.149498950296719,0.00459073477892145,0.00925489873545902,0.000442612029783253,0.230976332776648,0.0415621626281797,0.903457309375819,0.404551773225378,1,0.511115180910973,0.730458964939261,0.214453157851802,1,18.6543567129202,35.1972998743737,13.5925692315939,5.65541323805052,17.9320160323842,4.90507208802598,1.71123581799834
0.211795453047585,155483.220102738,0.035275477965562,40.9319561905858,0.00113791200792282,0.141125803822209,0.0065079127005657,0.00539342816945993,0.000621138051432452,0.276719387141379,0.0385384063855867,0.780531696391493,0.50282960419309,1,0.433835528198114,0.513074535667115,0.148806230072831,1,6.52506448557625,33.9352985335212,12.3465342895204,10.2391173399488,31.0303396843786,2.26942526840307,1.91124399230479
0.184872574503101,162118.01611158,0.0932110368440251,52.2348491541745,0.00142621647896918,0.123974441564108,0.00491850332833614,0.0149899651113877,0.000718662303081294,0.24733258930579,0.031662406100977,0.99991502528244,0.384256183505925,1,0.455972050192038,0.498307978017097,0.155997003105948,1,10.0708124426066,14.8941374049619,6.30643686024287,13.611445912749,22.659731736296,4.48525431915227,1.45238274754066
0.215910722384169,184788.735620653,0.050832721096863,50.96857848237,0.00104214356329377,0.158921797009571,0.00673731180518115,0.0158772472139147,0.000657068282138827,0.233422657947813,0.0229836595786233,0.936748371594517,0.347300284459783,1,0.450818654643436,0.46695995592473,0.177520143651242,1,6.14764155001178,26.5033865259717,13.0441600878931,7.46621984205368,18.1844675029789,3.49802286787945,1.91697539183473
0.192916367961987,172958.735014445,0.0859380854415995,43.4390196218483,0.00140309332229365,0.163844044598293,0.00623124293019516,0.00710421932582434,0.000658124663326746,0.22790123786298,0.0346557600802282,0.926984951844998,0.188762906363042,1,0.414737797475381,0.626503706366492,0.19992967450948,1,10.2844179748676,20.7664051338885,8.03081407256564,6.91907149300922,25.089341354923,11.3868453779634,1.95623430602605
0.199548044062272,172673.748318938,0.105595372040965,50.0317574680383,0.000427617208928471,0.132128003204501,0.00703917167733615,0.00520025059362961,0.000683799633006876,0.249920885071157,0.0285399740197803,0.863779657986774,0.523458395963792,1,0.44532718114337,0.355771431984142,0.231282581498941,1,6.33225936883017,29.7295969346512,11.0588773919777,8.75943772436154,16.2278535991002,7.8993036273336,1.30130912796494
0.152609108695533,165074.249676505,0.0593365024010452,42.9236894606251,0.00109385747606513,0.155366844499061,0.00362638905810219,0.0131773724050101,0.000909207637751398,0.273613216920222,0.0446421202552175,0.898340324819067,0.378605612417297,1,0.446115144598922,0.794210757721849,0.16940016608663,1,11.1921423462653,23.5815346837732,7.53050897419374,13.6099217866471,12.7181173420452,10.4077922253341,1.02862923021267
0.188540002214081,158536.470072721,0.07079769559388,50.1566547814926,0.000686228713188452,0.150452585968845,0.00453667886305912,0.0113995715220517,0.000684243131034045,0.240692280287546,0.0341176781872554,0.93053325731339,0.409054689325715,1,0.452629356394485,0.579753890426171,0.110532957595379,1,12.518847659657,34.7999288856019,8.92348207256462,14.092762651139,20.9460667934912,3.42047013519097,1.23507748468138
0.19413208348572,141429.151067688,0.0884617413925357,41.4622728318552,0.00146471671359942,0.146884382856327,0.00429814897178774,0.00696376455567779,0.000742129723259811,0.232007569497551,0.0440543295565461,0.970971788445543,0.285740638915634,1,0.441298874977132,0.417906768004766,0.261607680885478,1,7.54035573069174,24.1860017029029,9.8415962670901,6.47920774805938,17.5755362827984,3.63079052409229,1.48614776956633
0.204363339207736,135046.652770394,0.0594645661077919,50.3456919380937,0.00128488344308564,0.143537337628971,0.00377608319823913,0.00761386528646808,0.000825793215386984,0.244361896111315,0.0366885353375486,0.756238522465328,0.474031496554086,1,0.440651024368585,0.446829571909491,0.148094596224426,1,8.75044237273283,30.4327797637238,7.8744873922463,11.2894226645772,20.1248089754307,5.02024747924863,1.92360700888265
0.194428403786549,174886.002722856,0.12326433740238,46.2104027100424,0.000874995727620665,0.150170471531069,0.00285050433594031,0.0108610875454087,0.000602847304776674,0.263945608667226,0.0283727180522173,0.914458985966871,0.527109826447773,1,0.543649224601246,0.642998346008755,0.166685235414208,1,8.56416135330251,26.9687228626527,8.64747804667776,14.5100111407172,14.8533109173054,7.90407206631076,1.15848969952698
0.211342751441844,156273.488639256,0.144836086743559,44.313663800516,0.00187182602273661,0.132988363744591,0.0071091696147256,0.0147634860192417,0.000473461467309871,0.239977147173833,0.0255737220468024,0.968190605773234,0.499308913283215,1,0.486914763471489,0.430424384960324,0.147397477429439,1,11.3637783322056,21.827076754042,8.55313382118028,5.89068685411593,15.1312295831206,6.65963110455691,1.17831834289642
0.193393320711271,165407.818441298,0.101343192403478,44.3679646042781,0.00107699510326213,0.163475067117121,0.00600601801252806,0.00510663424104398,0.000779300436545239,0.240974140656439,0.0235908249029089,0.830716661990511,0.563093412043062,1,0.487543650432102,0.203737863024455,0.170151167085257,1,10.0727176176411,29.1906582270629,10.6805915532416,12.4223572480715,14.4112439136759,6.01823247315219,1.61999041972518
0.164714316672226,161954.463385677,0.0697766625537713,42.4520461994535,0.000740513922238366,0.176672441218186,0.00619638415148972,0.0108493334529459,0.000498549170398862,0.252616262997032,0.0464379297928956,0.910506780135822,0.520131608382044,1,0.402973488480968,0.656310382485098,0.235935415784921,1,8.96146794037689,27.8723399647738,9.27842748536444,7.43330909374394,26.4539882439104,7.61395191175326,1.14944487375562
0.177452736568335,140393.377846769,0.116013510243492,45.4271285194541,0.00085754856496006,0.149982561357725,0.00902855361197477,0.0113186165835045,0.000652110825575973,0.261362372950822,0.0306284382642588,0.930615686405911,0.402661851347722,1,0.481750611975286,0.852981617208544,0.123843983839491,1,9.45203963440596,30.7080893849386,13.5568860168038,8.52053201427238,24.5948532171345,7.33508915481914,1.62355566466958
0.167671971630261,150314.77805728,0.0971904939516354,52.5874461704874,0.000609956055214924,0.152685833542995,0.00636608122676614,0.00712308664626549,0.000581179072590579,0.255095107389069,0.0349580414136438,0.667850486502749,0.21462718939681,1,0.486984872501706,0.563604656960516,0.12434450998135,1,7.68861170279952,22.7600802580707,6.96463392805516,8.19782069152204,16.8432065408729,4.78959853827144,1.92655058127162
0.197393269058351,152168.981062174,0.110245098710049,46.1337338450067,0.000865569841968937,0.132166330249148,0.00520471997453297,0.0136724440947769,0.00048667104537016,0.261789453137661,0.0316818276168667,0.859517859611276,0.408617231883488,1,0.473380501301407,0.703962254007234,0.238192764684545,1,6.07491690499158,35.7490454114227,8.83720359480435,6.78938727528005,20.6898038302404,6.32112876666123,1.57537704296481
0.234500647773008,163989.990642561,0.145549581772523,46.8757478599293,0.00126199442008397,0.160005093789167,0.00413358768759583,0.015471546108434,0.000607689176161739,0.247544303711473,0.0323732713959432,0.832397064974843,0.463290814424456,1,0.419006162650315,0.480702706370849,0.177689406361853,1,16.1461524948151,14.8985687871112,7.58428562233164,9.64222846371042,24.5820839854323,8.50030522886401,1.30684942964636
0.202253703644731,184384.100632777,0.1005490555393,47.907247793918,0.00182734681956567,0.148187624461131,0.00443192556178332,0.00732875703573892,0.000723645857888139,0.22636861315391,0.0397134867755542,0.960051482698568,0.43606500528363,1,0.411572228375623,0.759017283230377,0.201518037484673,1,8.38878152878804,30.3170328854664,7.38711821551701,11.3538676549954,16.1595492759837,13.951677959469,1.0284009087133
0.198598237400798,163963.495058088,0.087913940669706,50.4008234817953,0.00116094877216354,0.148512023970488,0.00380218434334402,0.00873262451356797,0.00064098155980701,0.232895582850389,0.033328062284669,0.880373203444894,0.495087877635604,1,0.430804456154824,0.229773372126758,0.136758368608456,1,6.76285483279839,24.4190128603356,10.7946885036777,8.23360593036554,15.1592589524994,5.20122996492819,1.3184619534974
0.174067378616519,160215.849850536,0.0841468392362371,49.1022734412505,0.00132681429983806,0.156244063470412,0.00498209857110814,0.00938028479666917,0.00043557982537635,0.225782621338269,0.0309496068093846,0.921944248348973,0.284828454970798,1,0.408943901621799,0.593566815796504,0.151597534580198,1,11.4291040222909,21.1703333420777,8.93456529431935,7.12747238162425,23.2018862579876,4.70220450137649,1.60182145053706
